name,url,overview,commentlist
花米庄行,http://www.mafengwo.cn/poi/7688080.html,"










                        景区内以庄良路为主轴，分成东西两个功能带。东部依托旅游接待中心、乡村美食广场、上海农家、民俗地等，形成以餐饮、住宿、购物为主要内容的配套服务区。西部以金色观光大道、倩舍意象、阳光茶室、田园茶吧、采悠园等，形成以农业休闲体验为主要功能的金色观光农园。
以乡村为舞台，以原生态田园美景为核心，以民俗文化为灵魂，打造四季节庆活动，形成“春赏菜花、夏食伏羊、秋品新米、冬看民俗”的乡村旅游四季歌。
                    




景点位置上海市奉贤区庄行镇南庄路4399号












"
锦江乐园,http://www.mafengwo.cn/poi/4953.html,
上海佘山国家森林公园,http://www.mafengwo.cn/poi/23103.html,"


 



176张图片 
 




                        佘山分东西佘山，海拔分别是98米和97米，是大上海的后花园，更是东南亚地区的天主教圣地，园内十二座山峰犹如十二颗大小不等的翡翠从西南趋向东北。
西佘山园景区是云间九峰中环境最好、面积最大的景区。是远东第一大天主教堂——佘山天主教堂和中国第一座天文台——佘山天文台的所在地。西南坡的茶园是唯一的“上海龙井”产地。
东佘山国家森林公园山体钟秀、林木葱郁，动植物资源丰富，尤以山间所产竹笋有兰花幽香而著名。
                    


电话
021-57827211;021-57651666


网址
http://www.sheshantravel.com/


用时参考
5小时-2天



交通
地铁9号线佘山站出站几米处座手边大多是去佘山的，青松专线、沪陈线、松陈专线、松江92路、石青专线、松重线 上佘线、东佘山和西佘山1-2站，走路10来分钟


门票

免费，西佘山园内上海天文博物馆12元，上海地震博物馆5元，竹海乐园10元；学生票半价



开放时间
8:00-16:30





景点位置上海市松江区外青松公路佘山塔弄口












"
M50创意园,http://www.mafengwo.cn/poi/21155.html,"


 



343张图片 
 




                        这里原来是上海春明粗纺厂。如今苏州河畔的M50，和1933一样被改造成了创意园区，里面有一些艺术家的工作室和画廊，其中由瑞士人劳伦斯创办的香格纳画廊和由意大利人乐大豆创办的比翼艺术中心是目前国内最好的画廊；但是最有看点的还是莫干山路旁数百米长的涂鸦墙。
参观完后不要忘记看一眼被称作上海母亲河的苏州河，这里可是上海近代民族工业的发源地。
到这里最常能看的便是各种展览，如画展、摄影展；还可以游逛各种文艺小店、咖啡馆等。此外，这里时不时还会举办大型的文化节及著名品牌的推广活动，感兴趣的话可到此来接触这些时尚文化。
                    


电话
021-62667125


用时参考
2小时



交通
64、76、105、109、113、502、767B、801、941、南新线、申川线；地铁3/4号线中潭路下，5号口出站，接着沿中远两湾城走，经过昌里路桥，就到了莫干山路。路程约10多分钟


门票

免费



开放时间
9:30-18:30





景点位置上海市普陀区莫干山路50号M50创意园区(近澳门路)












"
上海海湾国家森林公园,http://www.mafengwo.cn/poi/5425.html,"


 



141张图片 
 




                        上海海湾国家森林公园是上海第三个国家森林公园，也是上海目前最大的森林公园。公园拥有上海市域内最优良的5.3公里海岸线，园区主要分为三个旅游板块，分别为游乐活动区（包括游乐园、森林卡丁车、森林跑马、森林烧烤等）、水上活动区（农家菜、游船码头等）以及文化观赏区（多种民间收藏馆）。
                    


电话
021-57160468


网址
http://www.shfpark.com/


用时参考
4小时



交通
乘坐轨道交通2号线在龙阳路站下，二号出口换乘龙平芦线至五四农场站下，转乘海湾三线到海湾森林站下即可


门票

门票:80元



开放时间
8:30-16:30





景点位置上海市奉贤区随塘河路1677号












"
上海都市菜园,http://www.mafengwo.cn/poi/5431392.html,"


 



21张图片 
 




                        上海都市菜园是全国首家蔬菜主题公园。主体参观区为400亩，拥有农耕博览馆、博雅农园、馨香蔬苑、奇瓜异蔬园、四季果园等五个主体场馆，这里可以观赏到新奇特优、流光溢彩的200多种蔬菜，体验到种植、收割、采摘、烹饪、品尝蔬菜的乐趣，了解到农耕历史文化、菜文化、现代农业的种植技术、种植模式、农产品加工等相关知识，以蔬菜全新的面貌带给您全新的感受，让你放松身心、回归自然、享受健康快乐。位于公园西面的休闲娱乐区，拥有生态迷宫、水生蔬菜区、草地足球、沙滩排球、风筝放飞等景点。
上海都市菜园依托诗情画意的田园美景、丰富的人文景观，以蔬菜为灵魂，以绿色、自然、健康为底蕴，借助现代化的蔬菜栽培技术，运用艺术化的写真手法，融入小桥、流水、亭榭的江南园林韵味，展现出江南特有的农耕文化及蔬菜的自然美，是名副其实的蔬菜博览馆。
上海都市菜园是由光明食品（集团）有限公司2007年在农业生态发展的基础上投资兴建的休闲旅游景区，地处奉贤区海湾镇杭州湾畔，距离上海市中心约有五十公里，占地面积5000亩，是国家4A级旅游景区、全国农业旅游示范点、上海市科普教育基地。
                    


电话
021-57505353



开放时间
08:30—16:30。





景点位置上海市奉贤区海湾镇海兴路888弄1号












"
东平国家森林公园,http://www.mafengwo.cn/poi/6018041.html,"


 



415张图片 
 




                        --公园位于崇明岛中部，远离市区的喧嚣，环境优美、野趣浓郁，是夏季避暑的好地方。
--这里有各种娱乐设施和体验项目，可以一边欣赏花卉植物，一边骑马射箭，还可以亲手喂食小动物。
--公园深处有烧烤区和露营基地，在森林中自助烧烤很有意思，可以自带食材去试一试。
--这里共有两个门，可以在门口租用自行车代步。另外，如果想要烧烤，尽量避开节假日，那时烧烤区人非常多。
                    


电话
021-59338028;021-59338266


网址
http://www.dpslpark.com/


用时参考
半天-1天



交通
位于上海崇明县北沿公路上，可以自驾或者乘坐公交前往  
1、自驾 ：上海浦东——上海长江隧桥——陈海公路——蟠龙公路——北沿公路——东平国家森林公园    
2、公交  
①森林公园正门口有公交车站（森林公园站），公交南东专线、南江专线在此经停，从崇明城桥镇的南门汽车站可坐南东专线，约50分钟车程。  
②从市区方向来森林公园，可乘地铁1号线至汶水路共和新路，然后换乘申崇三线公交车，至城桥镇南门汽车站，再换乘南东专线或南江专线至公园。


门票

门票70元（1.3米以下儿童免票（含1.3米）、70岁以上老人、军人凭相关证件免票）



开放时间
8:00-16:30





景点位置上海崇明县北沿公路2288号












"
上海博物馆,http://www.mafengwo.cn/poi/4461.html,"


 



1819张图片 
 




                        上海博物馆是一座大型的中国古代艺术博物馆，开设12个专题陈列室，包括青铜器、陶瓷器、书法、绘画、玉牙器、竹木漆器、甲骨、玺印、少数民族工艺等21个门类，其中尤以青铜器、陶瓷器、书法、绘画为特色。
陶瓷器的收藏集中了江南的大部分精品，史前时代的良渚文化细刻陶器，为稀见之品。原始青瓷的收藏，也是馆藏的特点。
                    


电话
021-63723500;021-96968686;021-63724544


网址
http://www.shanghaimuseum.net/


用时参考
对博物馆感兴趣的，建议至少抽出6小时来参观



交通
地铁1、2、8线人民广场站，574、112、123、71、934、145、46、167、145、18、隧道6线，都市观光1、2线。


门票

免费，中文讲解机，20元/部/6小时，需凭有效证件交押金。



开放时间
9:00-17:00，16:00停止入场。





景点位置上海市黄浦区人民大道201号(近武胜路)












"
上海海洋水族馆,http://www.mafengwo.cn/poi/5106.html,"


 

629张图片 
 




                        海洋水族馆共有三层，进入水族馆后乘电梯上三层，然后由上至下参观。第三层是中国、南美洲、澳大利亚三个展区。中国区里展出的都是中国水域，尤其是长江流域，特有的保护动物，这是全世界独有的。第二层是冷水区和极地区，在这里可以看到海豹和企鹅。再往下有一条很长的海底隧道。水族馆每天都有海狮海豹表演，在水族馆门口可看到表演时间表，带孩子的朋友不要错过啊。
                    


电话
021-58779988


用时参考
1-2小时



交通
乘81、774、779、939、993、蔡陆专线、陆家嘴金融城1路、陆家嘴旅游环线等公交车在陆家嘴环路丰和路站下车


门票

成人票160元，身高1.4米及以上有独立参观能力的成年人及青少年。儿童票110元，身高1.0-1.4米的儿童，儿童不得单独入馆参观，需由成人陪同。



开放时间
日常营业时间9:00-18:00，售票及入馆17:30结束；
七八月份暑假，十一黄金周以及春节营业时间调整为09:00-21:00售票及入馆20:30结束。
特殊活动日营业时间请留意官方网站和现场公告。





景点位置上海市浦东新区陆家嘴环路1388号












"
上海国际时尚中心,http://www.mafengwo.cn/poi/195936.html,"



4.2分

                            必去推荐
                            
 

来自 30 条用户点评


彪標

在原来国棉十七厂的厂房改造起来的，老上海都知道那个地方。应该算一个在市中...









0/108




"
上海月湖雕塑公园,http://www.mafengwo.cn/poi/21845.html,"


 



64张图片 
 




                        月湖雕塑公园是一座集现代雕塑艺术、现代建筑艺术、自然山体景观和高档休闲娱乐于一体的艺术乐园。坐落于上海佘山国家旅游度假区，总占地1300亩，以月湖为中心，环湖而建，分别辟有春、夏、秋、冬四个不同风貌的岸区。园区内有设计别致的水幕桥、游客服务中心、独具匠心的水晶宫、迄今为止上海规模最大的水上舞台、注入娱乐新概念的儿童智能广场和高级餐饮设施的秋月舫等数多个具有国际先进设计理念的景观建筑。目前近30多件来自欧美日本和中国雕塑大家的世界雕塑精品点缀在自然山水间。
交通：旅游一号线、南佘线、共佘线、上佘专线、西佘专线、沪陈线、上太线都可到达。
                    


电话
021-57798090



门票

120元



开放时间
9:00-18:00





景点位置上海市松江区佘山国家旅游度假区林荫新路1158号












"
上海方塔园,http://www.mafengwo.cn/poi/6629199.html,"


 



116张图片 
 





电话
021-59509771






景点位置上海松江区中山东路235号












"
上海鲁迅公园,http://www.mafengwo.cn/poi/4542.html,"


 



336张图片 
 




                        鲁迅公园建于清光绪二十二年，这里曾是鲁迅先生常来散步的地方，如今是上海主要历史文化纪念性公园。
园内景点主要有国家级文物保护单位——鲁迅墓、上海鲁迅纪念馆、尹奉吉义举纪念地——梅亭及碑石。
公园内有山有水有瀑布，山水之间，堤桥相连，景色优美。除了能在公园里感受到英国自然风景园的布局风格外，还可以领略传统中国造园艺术的美丽。
                    


电话
021-56667122


用时参考
半天



交通
乘坐地铁三号线、八号线到虹口足球场站1号口出站，步行约10分钟可至


门票

免费



开放时间
9:00-16:00





景点位置上海市虹口区四川北路2288号












"
光明瑞华果园,http://www.mafengwo.cn/poi/5428212.html,"


 



11张图片 
 




                        家门前的果园！
                    


电话
021-59658558


网址
http://www.gmrhgy.com



交通
公交： 地铁1号线—彭浦新村（共富新村）—换乘彭石线公交车—石洞口码头—崇明南门港—换乘南跃线公交车—瑞华果园 自驾： ①上内环－中环（翔殷路隧道方向）－五洲大道隧桥入口－长江隧桥－陈海公路－崇明南门—港东公路—北沿公路向西—瑞华果园 ②上内环－中环（翔殷路隧道方向）－五洲大道－长江隧桥－陈海公路到底—北沿公路向东—瑞华果园


门票

50元



开放时间
08:45—17:00





景点位置上海市崇明县北沿公路3176号












"
明珠湖,http://www.mafengwo.cn/poi/6018045.html,"


 



51张图片 
 




                        --地处崇明岛的西南角，以其所独有的“天然湖泊、茂密森林”而使公园更加流光溢彩。
--明珠湖可与杭州西湖媲美，是崇明最大的天然淡水湖泊。这里不仅湖水清澈，自然风光秀美，而且鱼类资源丰富。
--漫步于环湖林间小道，虫鸣鸟语，蝴蝶翩翩，欧鸟翔集，让你感受森林海洋的气息。
--公园很大，骑车或坐观光车游览是个不错的选择，内有儿童乐园、快艇、水陆两栖车、游船。
                    


电话
021-59603888;021-59338333


用时参考
3-4小时



交通
位于崇明岛的西南角，可自驾或者乘车前往    
1、自驾：  
①上海市区（浦西）--A20--翔殷路外环隧道--五洲大道--浦东机场方向进入--长江隧桥收费口--陈海公路左转--三华公路--到达明珠湖公园    
②上海市区（浦东）--A20--五洲大道出口--长江隧桥收费口--陈海公路左转--三华公路--到达明珠湖公园  
2、公交车： 乘坐南牛线公交车到（陈海公路三华路）站下


门票

45元



开放时间
8:30-16:00





景点位置上海崇明县三星镇三华公路333号












"
长风海洋世界,http://www.mafengwo.cn/poi/5225.html,"


 



307张图片 
 




                        上海长风海洋世界有限公司隶属于欧洲第一、全球第二的Merlin Entertainment集团旗下之全球最大水族馆连锁品牌——Sea Life，与杜莎夫人蜡像馆、乐高乐园同为国际品牌。
长风海洋世界坐落于风景优美的长风公园内，主体建筑位于银锄湖底13米处，养有300余种，15 000余尾鱼类。是集大型海洋动物表演与水族馆鱼类展览为一体的综合海洋主题公园。为全国青少年科普教育基地、上海市专题性科普场馆、上海市二期课改授课场馆，并被命名为国家AAAA级景区。
“认识海洋，热爱海洋，保护海洋”一直是长风海洋世界秉承的企业文化理念。在那里游客既能观赏到来自世界各地的珍稀海洋生物，又能观看白鲸与海狮的精彩表演，栩栩如生的海洋生物科普知识互动展示，亲身感受人和动物和谐相处的惊喜。迄今为止，长风海洋世界已接待了700多万来自海内外的游客，成为集旅游与科普知识传播为一体的综合性场馆。
                    


电话
021-60721488


网址
http://www.oceanworld.com.cn


用时参考
2-4小时



门票

成人票： 180元
儿童票： 120元



开放时间
8:30-17:00，16:00停止售票





景点位置上海市普陀区大渡河路451号（长风公园4号门）












"
上海影视乐园,http://www.mafengwo.cn/poi/5264.html,"


 



1156张图片 
 




                        上海影视乐园，为中国十大影视基地之一。上海影视乐园有旧上海的市井风情，有拍电影的幕后秘密，有欧式的标准庭院。有“宋子文旧居”、汾阳路上的“工艺美术学院”。老上海特色的风貌是其特色之一。
上海影视乐园现已建成的全布景式的“南方街道”和实景式场地景“30年代南京路”、“上海里弄民居”，为影视创作提供了理想的拍摄场景，也为人们重睹旧上海五光十色的风情开辟了全新的途径，已有30多部影片及数百集电视剧在这里拍摄。
                    


电话
021-57601627;021-57600008



交通
公交

一、八万人体育场“上海旅游集散中心”至上海影视乐园旅游专线车

1、周一至周五 八万人体育场---上海影视乐园 ：早上8:50分

上海影视乐园---八万人体育场：下午13:30分

2、周六、周日 八万人体育场---上海影视乐园 早上8:50分


门票

门票80人民币






景点位置上海市松江区车墩镇北松公路4915号












"
佘山国家森林公园,http://www.mafengwo.cn/poi/23103.html,"


 



176张图片 
 




                        佘山分东西佘山，海拔分别是98米和97米，是大上海的后花园，更是东南亚地区的天主教圣地，园内十二座山峰犹如十二颗大小不等的翡翠从西南趋向东北。
西佘山园景区是云间九峰中环境最好、面积最大的景区。是远东第一大天主教堂——佘山天主教堂和中国第一座天文台——佘山天文台的所在地。西南坡的茶园是唯一的“上海龙井”产地。
东佘山国家森林公园山体钟秀、林木葱郁，动植物资源丰富，尤以山间所产竹笋有兰花幽香而著名。
                    


电话
021-57827211;021-57651666


网址
http://www.sheshantravel.com/


用时参考
5小时-2天



交通
地铁9号线佘山站出站几米处座手边大多是去佘山的，青松专线、沪陈线、松陈专线、松江92路、石青专线、松重线 上佘线、东佘山和西佘山1-2站，走路10来分钟


门票

免费，西佘山园内上海天文博物馆12元，上海地震博物馆5元，竹海乐园10元；学生票半价



开放时间
8:00-16:30





景点位置上海市松江区外青松公路佘山塔弄口












"
醉白池公园,http://www.mafengwo.cn/poi/6324809.html,"


 



14张图片 
 





电话
(52)01888-9227381






景点位置Xel-Há ParkCarretera Chetumal Puerto Juárez Km 240  locales 1 & 2  módulo B77780 Q.R.墨西哥












"
上海杜莎夫人蜡像馆,http://www.mafengwo.cn/poi/5943448.html,"


 



2490张图片 
 




                        2006年，上海杜莎夫人蜡像馆在市中心南京西路新世界商厦10楼落成，上海从全球三十几个候选城市中脱颖而出，成为全球第六座杜莎夫人蜡像馆的落脚地。
上海杜莎夫人蜡像馆分为七个主题展区：“在幕后”、“上海魅力”、“历史名人”、“电影”、“音乐”、“运动”和“速度”。共展出包括姚明、刘翔、贝克汉姆、乔丹、邓丽君、梅艳芳、成龙、汤姆·克鲁斯、玛丽莲·梦露、爱因斯坦、戴安娜王妃、比尔·盖茨、比尔·克林顿等70多座栩栩如生的名人蜡像。
                    


电话
021-63597166


网址
https://shanghai.madametussauds.com/


用时参考
3小时



交通
搭乘地铁1号线、2号线和8号线，在人民广场站下车后步行可达；乘20、37路在九江路黄河路站下车步行可达；或乘公交952路等西藏中路北京东路站即到


门票

成人190元；学生票150元；儿童票：140；老年票：140



开放时间
10:00-21:00（停止售票时间：20:00）


                    *信息更新时间：2016-12-27    
                    感谢蜂蜂                                            等伱dj2013
                                                                参与了编辑
                                    




景点位置上海市黄浦区南京西路2-68号新世界商厦10楼












"
环球金融中心观光厅,http://www.mafengwo.cn/poi/17490565.html,"



0分

                            尚无点评
                            


来自 0 条用户点评









0/0




"
马陆葡萄主题公园,http://www.mafengwo.cn/poi/3884918.html,"


 



4张图片 
 





景点位置上海市嘉定区大治路戬浜镇












"
中国航海博物馆,http://www.mafengwo.cn/poi/7047254.html,"


 



59张图片 
 




                        中国航海博物馆是我国规模最大、等级最高的综合性航海博物馆。
中国航海博物馆以“航海”为主线，“博物”为基础，分设航海历史、船舶、航海与港口、海事与海上安全、海员、军事航海六大展馆，渔船与捕鱼、航海体育与休闲两个专题展区，并建有天象馆、4D影院、儿童活动中心，涵盖文物收藏、学术研究、社会教育、陈列展示等功能
交通
一 自驾车路线：
外环线S20（浦东机场方向）-S2高速（东海大桥方向）-临港新城出口下沿申港大道直行至中国航海博物馆。
二 市内公交路线：
轨道2、7号线龙阳路站换乘龙港快线（地面高速）至“中国航海博物馆站”下即可。
                    


电话
021-38287777



门票

50元



开放时间
9:30-16:30





景点位置上海市浦东新区临港新城申港大道197号












"
南汇大团桃园,,
上海大观园,http://www.mafengwo.cn/poi/3919871.html,"


 



86张图片 
 




                        --上海市五星级公园，是根据《红楼梦》的意境，运用中国传统艺术手法建造的大型主题公园。
--整座园子设计精湛，兼具皇家园林气派和江南园林秀丽风格。
--室内的家具陈设乃至匾额楹联、一草一木，均根据《红楼梦》里人物性格特点和故事情节布置而成。
--大观园四周还有一些景点和娱乐项目，可供游客们玩耍。每年春秋还会推出红楼艺术节、红楼旅游节等大型表演活动。
                    


用时参考
4-5小时



交通
位于青浦区金商公路上，自驾或者乘坐公共交通均可到达  
1、自驾：市区--延安高架路--沪青平高速公路入城段（A9公路）——中春路——沪青平公路（318国道）——金商公路  
2、上海体育场乘游4线直达，金陵中路马当路口有强生旅游专线车去大观园，每天五班7.00、8.00、9.20、13.50、16.00开车。青浦汽车站乘往青商线或往商塌、周庄方向的中巴直达。


门票

60元



开放时间
旺季（4月1日~10月31日）：08:00~17:00 淡季（11月1日~3月31日）：08:00~16:30





景点位置上海市青浦区金商公路701号












"
上海雪浪湖生态园,http://www.mafengwo.cn/poi/7047192.html,
廊下生态园,http://www.mafengwo.cn/poi/5427609.html,"


 



24张图片 
 




                        廊下生态园区建于2000年，区域总面积51平方公里，是上海市市级现代农业园区，是上海市建设社会主义新农村的先行区和示范区，是金山区青少年爱国主义活动基地。园区集生产、加工、示范、推广、科研、观光旅游休闲于一体的综合性农业开发区，“生产、生活、生态”为一体的现代农业园区已经显现。目前已获得“全国农村旅游示范点”、“全国农产品加工业示范基地”、“国家级基本农田保护示范区”三个国家级的荣誉称号。
                    


电话
021-57395422;021-57395433



门票

门票30人民币






景点位置上海市金山区金山廊下镇漕廊公路9133号(近朱平公路)












"
上海玻璃博物馆,http://www.mafengwo.cn/poi/20259.html,"


 



399张图片 
 




                        这是国内第一家玻璃博物馆，由玻璃工厂厂区改建而成。进入以旧玻璃熔炉车间为造型的博物馆内，你可以对寻常可见的玻璃有更深刻的了解：不仅可以欣赏精美的玻璃展品，现场观看玻璃的制作过程；还可以自己动手为做好的玻璃制品上色，或是买几件做工精细的玻璃制品带回家，非常适合带孩子来游玩，但要注意安全。
                    


电话
021-66181970;021-66181971


网址
http://www.shmog.org


用时参考
2-3小时



交通
1.乘坐轨道交通1号线至通河新村站，3号线长江南路站
2.乘坐849路、159路、95路、726路、728路、552区间车到三转炉站


门票

成人票48元/人，1米以上儿童、学生持有效证件28元/人，1米以下儿童免费



开放时间
周二至周日9:00-17:00（16:30停止售票）（周一闭馆日如遇法定节假日将照常开放）





景点位置上海市宝山区长江西路685号(近钢四路)












"
上海城市规划展示馆,http://www.mafengwo.cn/poi/5426375.html,"


 



132张图片 
 




                        上海城市规划展示馆于2000年年初建成，2000年2月25日正式对外开放。上海城市规划展示馆作为上海对外宣传的重要窗口，在上海市委、市政府的领导下，以“城市、人、环境、发展”为展示的主题，向上海人民仍至世人展示了上海城市规划建设发展的成就，让市民知晓城市规划，参与城市规划，架起了市政府与市民间的沟通桥梁。
                    


电话
021-63184477;021-63722077



门票

门票25人民币



开放时间
09:00~17:00
停止入场时间：16:00
Tips：每周一闭馆，节假日除外。





景点位置上海市黄浦区人民大道100号(近西藏中路)












"
上海宝山国际民间艺术博览馆,http://www.mafengwo.cn/poi/3884818.html,
上海东林寺,http://www.mafengwo.cn/poi/7047258.html,"


 



68张图片 
 




                        千姿百态的五百罗汉，形象生动传神，风格纤细典雅
                    


电话
021-57336970;021-57314019






景点位置上海市金山区朱泾镇东林街150号












"
上海中医药博物馆,http://www.mafengwo.cn/poi/6027812.html,"


 



7张图片 
 




                        上海中医药大学(Shanghai University of Traditional Chinese Medicine)的前身是上海中医学院，创建于1956年，是新中国最早成立的四所高等中医药院校之一。1993年上海中医学院更名为“上海中医药大学”，2000年合并原上海医学高等专科学校。2003年为落实上海市高校布局结构调整规划，学校整体搬迁至浦东张江高科技园区。
                    


电话
021-51322222


网址
http://www.shutcm.edu.cn/web/guest/index






景点位置中国上海市浦东新区蔡伦路1200号












"
上海滨海森林公园,http://www.mafengwo.cn/poi/7047271.html,"


 



24张图片 
 




                        上海滨海森林公园坐落于上海南汇滨海旅游度假区，北临滨海高尔夫，南靠上海鲜花港，距浦东国际机场18公里，离临港新城商业区仅5公里。公园总面积5380亩，其中森林占75％，河湖占20％，交通便捷，气候宜人。
                    


电话
021-58293030



交通
一、自驾游路线： 
1、外环线——S2（沪芦高速）——大叶公路出口——左转沿大叶公路、东大公路向东到底。
2、外环线——S1——南六公路出口——南六公路到东大公路左转——沿东大公路向东到底。 
3、郊环线——东大公路出口（临港新城方向）——沿东大公路向东到底。 
二、公交路线：
1、地铁2号线龙杨路站，乘龙东线到东海农场下，走20分钟可以到。





景点位置上海市浦东新区南汇东大公路5336号












"
江南三民文化村,http://www.mafengwo.cn/poi/7007345.html,"


 



35张图片 
 




                        下孙，曾是湘湖北岸孙氏村落，它见证了湘湖地区沧桑演变的一段历程，村落周边发现了距今已有八千年历史的下孙遗址。湘湖保护与开发过程中保留了该村的4幢传统民宅，又修建了一些仿古建筑，形成了一个地域风情浓郁的文化村落。内有湘湖文化展览馆、古玩一条街、湘湖美术馆、孙氏宗祠、土地庙、钱币馆。
                    




景点位置浙江省杭州市萧山区湘湖边












"
上海老码头,http://www.mafengwo.cn/poi/3874713.html,"



4分

                            值得一去
                            
 

来自 2 条用户点评


踢踢是个大肥仔

去过一次，去TONYGUY免费剪头发的时候去逛的，很高大上的感觉。









0/2




"
华亭人家,http://www.mafengwo.cn/poi/5427541.html,"


 



20张图片 
 




                        毛桥村地处嘉定现代农业园区内，东距核心区“华亭人家”约1.5公里，西离浏岛风景区、高尔夫球场约2公里，南跨霜竹公路，北与江苏太仓交界。
                    


电话
021-59971520



门票

门票13人民币






景点位置嘉定区霜竹公路1268号（毛桥村村委东）












"
前卫生态村,http://www.mafengwo.cn/poi/6347832.html,"


 



77张图片 
 




                        --位于崇明岛中北部，是上海市郊最早发展农家乐旅游的村庄之一，也是崇明最出名的农家乐聚集地。
--前卫村树木成林，鸟语花香，宛如身在桃花源一样，来此体验农家生活、吃农家菜的人络绎不绝。
--这里有不少的旅游景点，可以了解一下这里的风土人情。另外，这里有一些适合年轻人玩的娱乐项目，来活跃气氛。
--村里的农家乐到处都是，标间一两百元左右，货比三家可以慢慢挑选。
                    


用时参考
半天-1天



交通
位于崇明岛中北部，可自驾或者乘船前往     
1、自驾：上海浦东——上海长江隧桥——陈海公路——蟠龙公路——北沿公路——林风公路——前卫生态村   
2、轮船：宝杨路或石洞口乘船至南门港，乘南东线至终点站


门票

前卫生态村门票60元，三民文化村门票48元，前卫、三民联票90元。（含六个景点：野生动物园幼驯养基地、村史馆，世界木化奇石馆，生态休闲广场，生态循环示范区等）



开放时间
夏天7:30-17:30，冬天8:00-16:30





景点位置上海市崇明岛东平国家森林公园北侧7公里（东风农场北首）












"
徐家汇源,,
金山农民画村,http://www.mafengwo.cn/poi/5426428.html,"


 



43张图片 
 




                        金山农民画村生态休闲园位于金山区枫泾镇中洪村。金山农民画村生态休闲园总规划面积4500亩，分“丹青人家”、“枫泾人家”、“水上人家”、“菜园人家”、“稻香人家”五个景区。
                    


电话
021-57321363;021-57355555



交通
集散中心万体馆、虹口足球场每天有班车直达景区； 
地铁1号线锦江乐园站下，到西南汽车站乘枫梅线（票价12元，耗时50分钟左右）、金枫线、朱枫线、青枫线、松新枫线、松枫专线、莘枫专线、枫戚专线、石枫专线、嘉善-枫泾专线、枫泾1路、枫泾2路、枫泾3路、枫泾6路到枫泾牌楼站下沿枫丽路北行可达；
地铁1号线莲花路站附近有莲枫线，车牌上面全程一共6站，实际坐下来很绕圈子，而且中途会停很多车牌上没有的站，票价10元，耗时1个半小时左右
中国农民画村公交车：到枫泾牌楼，坐“枫泾一路”或“枫泾—新浜”车（票价2元）在中洪村路口下。
古镇自驾车：沪杭高速走A8段，枫泾出口收费站下来沿指示牌开2分钟即可到达，车停至古镇入口处的停车场


门票

30元






景点位置上海金山枫泾镇朱枫公路8258弄169号












"
上海宏泰园,http://www.mafengwo.cn/poi/9591762.html,"


 



17张图片 
 





景点位置上海市普陀区莫干山路












"
上海宋庆龄故居纪念馆,http://www.mafengwo.cn/poi/5426135.html,"


 



194张图片 
 




                        上海宋庆龄故居是宋庆龄长期居住和生活的地方，是她从事国务活动的重要场所。故居留下了许多珍贵的历史瞬间和大量文物。她经常在故居举行各种国务活动，会晤和宴请来访的各国贵宾，促进中外交往维护世界和平。于2001年经国务院批准列为全国重点文物保护单位，并且是上海市爱国主义教育基地。
                    


电话
021-64376268;021-64747183


用时参考
1小时



门票

门票16人民币



开放时间
09:00~16:30





景点位置上海市徐汇区淮海中路1843号












"
东方假日田园,http://www.mafengwo.cn/poi/8087191.html,"


 



31张图片 
 




                        无锡阳山田园东方项目位于“中国水蜜桃之乡”无锡市惠山区阳山镇，由东方园林产业集团投资50亿元建设，是国内首个田园综合体项目。项目规划总面积约为6246亩，于2013年4月初启动建设，计划于五年内全面完成。
                    


电话
0510-88966666






景点位置江苏省无锡市惠山区阳山镇桃溪路与阳杨路交汇处












"
瀛东生态村,http://www.mafengwo.cn/poi/5428334.html,"


 



5张图片 
 




                        新平的花腰傣有傣雅、傣洒、傣卡等，大沐浴寨是花腰傣傣雅的聚居地。在傣语中，大沐浴是“谈情说爱的地方”。大沐浴花腰傣民族文化生态旅游村是一个原汁原味展示花腰傣民居建筑、历史文化、民风民俗的民族文化生态风情园。村中源于山涧的泉水穿流，一幢幢傣家土掌房掩隐在槟榔树、凤尾竹、凤凰花、荔枝树下。
交通
                    

门票

门票15人民币






景点位置云南省玉溪市漠沙大沐浴花腰傣文化生态旅游村












"
上海南社纪念馆,http://www.mafengwo.cn/poi/6629405.html,"


 



9张图片 
 




                        上海淞沪抗战纪念馆位于上海市宝山区友谊路1号，于2000年1月建成，同年3月正式对外开 放，是一个全面反映抗战时期发生在上海的两次重大战役“一·二八”、“八·一三”淞沪抗战和上海人民14年抗战史实的专题纪念馆。
                    


电话
021-66786322;021-66786377



开放时间
09：00-16：00(周一馆休)





景点位置中国上海宝山区友谊路1号












"
碧海金沙水上乐园,,
福泉山遗址,,
